id,user_name,created_at,text,trendings
1123986952703836161,ardilla_septiya,2019-05-02 16:25:46,belom bisa banggain emak bapak #AlasanTetapHidup,#AlasanTetapHidup
1123986924602044419,lelaki_rese,2019-05-02 16:25:40,"Masih dikasih Kesempatan untuk menuju baik.

#AlasanTetapHidup",#AlasanTetapHidup
1123986909473255426,dnggg,2019-05-02 16:25:36,"Tagar malam ini bagus. Tentang #AlasanTetapHidup membuat merenung kalau alasan hidup gw yg terdalam (mungkin, krn b… https://t.co/rCEt6fzS77",#AlasanTetapHidup
1123986827453632514,mstmhh,2019-05-02 16:25:16,Karena masih banyak hutang yang belum diselesaikan #AlasanTetapHidup,#AlasanTetapHidup
1123986775913979904,bihepi13,2019-05-02 16:25:04,"RT @sasambats: #AlasanTetapHidup
Meyakini dan percaya.
.
Bahwa.
.
Hari esok.
.
Adalah sebuah hadiah.
.
Yg lebih baik dari hari ini..
.
Teta…",#AlasanTetapHidup
1123986765092728832,sukachattime,2019-05-02 16:25:02,RT @rowthless: @ScotchandSoba_ All this time I'm spending my whole life feeling worthless af. So I want to give hope to myself that I am wo…,#AlasanTetapHidup
1123986730565144577,xveyra,2019-05-02 16:24:53,Karena gw belum nikah ! #AlasanTetapHidup,#AlasanTetapHidup
1123986706498240514,inania21,2019-05-02 16:24:48,OH Allah #Alasantetaphidup ku adalah karna aku ingin membahagiakan bapak-ibu👴👵 __dua malaikat penjaga yang menghabiskan hari2nya untuk ku,#AlasanTetapHidup
1123986695681134596,Wonhaejoonie_,2019-05-02 16:24:45,"#AlasanTetapHidup yang pertama adalah keluarga, jika aku tak hidup untuk diriku maka setidaknya aku harus hidup unt… https://t.co/6C8a9ejYKk",#AlasanTetapHidup
1123986651246731264,A86Ellafitri,2019-05-02 16:24:34,"RT @AcehGarisLucu: #AlasanTetapHidup ""Bodoh itu mengetahui kebenaran, melihat kebenaran, tapi masih percaya dengan kebohongan.""

#BucinWowo…",#AlasanTetapHidup
1123986644544163842,sobari952,2019-05-02 16:24:33,#AlasanTetapHidup gua apa ya ? tau ah gua juga bingung 😁,#AlasanTetapHidup
1123986623774035968,MasturaAnand,2019-05-02 16:24:28,"#AlasanTetapHidup ya jantung masih berdetak , masih bisa bernafas. Kalo ada yg bilang alasannya karena nunggu kamu… https://t.co/LFCifmlr3O",#AlasanTetapHidup
1123986621681098763,nurfauziah257,2019-05-02 16:24:27,#AlasanTetapHidup Karena belum menjadi orang yg sukses &amp; lagi proses untuk menjadi orang sukses supaya bisa membaha… https://t.co/rN0YoHnQLT,#AlasanTetapHidup
1123986580652396546,Asrinanur21,2019-05-02 16:24:18,"RT @sasambats: #AlasanTetapHidup
Meyakini dan percaya.
.
Bahwa.
.
Hari esok.
.
Adalah sebuah hadiah.
.
Yg lebih baik dari hari ini..
.
Teta…",#AlasanTetapHidup
1123986578349727745,Donie35742041,2019-05-02 16:24:17,"#AlasanTetapHidup
Karena update @PUBGMOBILE  kagak kelar2 padahal udah 1,5 GB lebih dari total update 475 MB.. https://t.co/ziuY5SROoi",#AlasanTetapHidup
1123986551023730689,benerdah,2019-05-02 16:24:11,RT @nabilkml_: #AlasanTetapHidup mau puasa full 30 harii :),#AlasanTetapHidup
1123986439643987969,A86Ellafitri,2019-05-02 16:23:44,"RT @teddychocholat2: #AlasanTetapHidup

Ingin memahami mu tapi gak perlu memaksamu untuk memahamiku 

Karna aku bukan bilangan matematika y…",#AlasanTetapHidup
1123986434589954050,panggilsajaliya,2019-05-02 16:23:43,"RT @Aaaawal_: #AlasanTetapHidup karena belum mati.
Banyak utang.
Belum kawin.
Belum wisuda.
Belum kaya raya.
Belum pernah liat uang 1 karun…",#AlasanTetapHidup
1123986416927748098,zukozone88,2019-05-02 16:23:39,"RT @poskupangcom: Ustadz Yusuf Mansur Difitnah Lagi, Kali Ini Soal People Power dan Seruan Jihad Bela Capres https://t.co/5RM6P8uHJ5 lewat…",#AlasanTetapHidup
1123986412691447813,rifkyfachruryy,2019-05-02 16:23:38,#AlasanTetapHidup to realize my dream; walk in the snow with my wife and the childs on my shoulder. https://t.co/Yhtn0G3Lzs,#AlasanTetapHidup
1123986410594344961,WahyoeSt_,2019-05-02 16:23:37,#AlasanTetapHidup karna belum ada yg terpenuhi,#AlasanTetapHidup
1123986321033375750,richard_krevia,2019-05-02 16:23:16,#AlasanTetapHidup yahhh karena masih makan,#AlasanTetapHidup
1123986283343360002,natamiayunda,2019-05-02 16:23:07,"RT @pembacotpasif: Done 4 suicide attempts in my entire life, yet all failed and I am still here, seems like universe still want me to be a…",#AlasanTetapHidup
1123986252737449987,MarizaRifka,2019-05-02 16:22:59,RT @dhiovionurM: #AlasanTetapHidup Pahala belum seberapa banyak dari dosa.,#AlasanTetapHidup
1123986236321009664,RheArdiyansah,2019-05-02 16:22:56,Kdg suka stres dan pgn mati aj biar smua mslah kelar tp untgny msh pny rasa takut bkn krn takut dosa tp minum baygo… https://t.co/2xc7rSzJhy,#AlasanTetapHidup
1123986204213633025,NasukhaB,2019-05-02 16:22:48,#AlasanTetapHidup karena masih mencari alasan,#AlasanTetapHidup
1123986200275116032,natamiayunda,2019-05-02 16:22:47,RT @rowthless: @ScotchandSoba_ All this time I'm spending my whole life feeling worthless af. So I want to give hope to myself that I am wo…,#AlasanTetapHidup
1123986199994085376,indrahalim_,2019-05-02 16:22:47,"#AlasanTetapHidup 
Nothing particular, i just waiting the time's come",#AlasanTetapHidup
1123986162908110854,SAYAPHATI_IG,2019-05-02 16:22:38,"Ialah kamu. 
#AlasanTetapHidup",#AlasanTetapHidup
1123986130402148358,Saiful_Azhari_,2019-05-02 16:22:30,"RT @AcehGarisLucu: #AlasanTetapHidup ""Bodoh itu mengetahui kebenaran, melihat kebenaran, tapi masih percaya dengan kebohongan.""

#BucinWowo…",#AlasanTetapHidup
1123986127579426816,GausahKenalan,2019-05-02 16:22:30,"#AlasanTetapHidup
Normal : untuk memperbaiki diri
Bucin : memperjuangkan cintamu
People : i have no reason xianzenk",#AlasanTetapHidup
1123986088534663172,nrndrmtiara,2019-05-02 16:22:20,#AlasanTetapHidup CONAN BELUM TAMAT HEY,#AlasanTetapHidup
1123986028077965313,panggilsajaliya,2019-05-02 16:22:06,"RT @AcehGarisLucu: #AlasanTetapHidup ""Bodoh itu mengetahui kebenaran, melihat kebenaran, tapi masih percaya dengan kebohongan.""

#BucinWowo…",#AlasanTetapHidup
1123986027692077058,ekakikuuuuu71,2019-05-02 16:22:06,"harus ada nama yg aku kerja keraskan,supaya ada manfaat dan gak sia2 hidup hanya dengan luntang lantung ,
cita cita… https://t.co/IDwrl5nNPe",#AlasanTetapHidup
1123986020649844737,VWinsati,2019-05-02 16:22:04,#AlasanTetapHidup  karena Jeon Jeongguk @BTS_twt,#AlasanTetapHidup
1123986006729007108,kalalo_eden,2019-05-02 16:22:01,"Orang Tua saya

#AlasanTetapHidup",#AlasanTetapHidup
1123985977628856320,akugaknyesel,2019-05-02 16:21:54,"Mau layat kerumah mantan !
.
.
.
.
#AlasanTetapHidup",#AlasanTetapHidup
1123985963733143555,A86Ellafitri,2019-05-02 16:21:51,RT @bedebah1945: nih ada yang ngambek pakek bikin #AlasanTetapHidup https://t.co/S8ac1AgYK0,#AlasanTetapHidup
1123985956510547975,tribunkaltim,2019-05-02 16:21:49,"Ramalan Zodiak Hari Jumat 3 Mei 2019, Pisces Terlilit Rasa Frustrasi, Gemini Lagi Subur Produktif… https://t.co/rOYfpeCArf",#AlasanTetapHidup
1123985931218956290,A86Ellafitri,2019-05-02 16:21:43,"RT @RM_Dulal: Perubahan adalah hal yang mutlak terjadi jika kita ingin hidup terus berjalan dan berkembang, kehilangan adalah bagian dari p…",#AlasanTetapHidup
1123985902253105153,Abdul_roupp,2019-05-02 16:21:36,"#AlasanTetapHidup biar bisa hujat+ghibahin orang terus terus dan terus sampai onta hijrah ke kutub utara
#RECEHKANTWITTER",#AlasanTetapHidup
1123985844883349510,ArveniNasution,2019-05-02 16:21:22,#AlasanTetapHidup masih harus ngebahagiain orangtua.,#AlasanTetapHidup
1123985844493332481,nafiaqil_9,2019-05-02 16:21:22,"RT @sasambats: #AlasanTetapHidup
Meyakini dan percaya.
.
Bahwa.
.
Hari esok.
.
Adalah sebuah hadiah.
.
Yg lebih baik dari hari ini..
.
Teta…",#AlasanTetapHidup
1123985808162160642,cahyonu6roho,2019-05-02 16:21:13,RT @RahmaRobya: Karna belum menikah dengan kamu #AlasanTetapHidup,#AlasanTetapHidup
1123985807629590535,HaniffahZiqra,2019-05-02 16:21:13,#AlasanTetapHidup karena su sheyengggg,#AlasanTetapHidup
1123985778328113153,syifady,2019-05-02 16:21:06,"#AlasanTetapHidup ya karna ga ada alasan untuk menyudahi hidup, hidup cuma sekali, niqmatin",#AlasanTetapHidup
1123985777455697921,RizalDang,2019-05-02 16:21:06,"#AlasanTetapHidup karena aku adalah 1 dari 7,5 Miliar penduduk asli bumi",#AlasanTetapHidup
1123985753300701184,ToRitwan,2019-05-02 16:21:00,#AlasanTetapHidup nungguin hasil KPU.,#AlasanTetapHidup
1123985716969725953,Haerulasfar02,2019-05-02 16:20:52,"RT @AcehGarisLucu: #AlasanTetapHidup menanti ramadhan 1440H

Bismillah #SemogaPuasaTahunIni https://t.co/qOOawlI9AI",#AlasanTetapHidup
1123985687777247233,BukanFandi,2019-05-02 16:20:45,#AlasanTetapHidup bumi masih begitu indah https://t.co/OeYBxAnsgd,#AlasanTetapHidup
1123985678189121537,A86Ellafitri,2019-05-02 16:20:42,RT @Ayusulastry14: #AlasanTetapHidup karna ada hutang yang harus di bayar,#AlasanTetapHidup
1123985671537008640,terserah2saya,2019-05-02 16:20:41,"RT @sasambats: #AlasanTetapHidup
Meyakini dan percaya.
.
Bahwa.
.
Hari esok.
.
Adalah sebuah hadiah.
.
Yg lebih baik dari hari ini..
.
Teta…",#AlasanTetapHidup
1123985615454908422,A86Ellafitri,2019-05-02 16:20:28,RT @fikrihairularif: #AlasanTetapHidup karena masih kuat menerima kenyataan :( https://t.co/tyKpjJEn53,#AlasanTetapHidup
1123985601525633024,A86Ellafitri,2019-05-02 16:20:24,"RT @sasambats: #AlasanTetapHidup
Meyakini dan percaya.
.
Bahwa.
.
Hari esok.
.
Adalah sebuah hadiah.
.
Yg lebih baik dari hari ini..
.
Teta…",#AlasanTetapHidup
1123985568835284994,ngasdem_69,2019-05-02 16:20:16,#AlasanTetapHidup karena masih nafas :v,#AlasanTetapHidup
1123985566629027841,kiyoshihikaru,2019-05-02 16:20:16,#SemogaPuasaTahunIni bisa menemukan #AlasanTetapHidup,#AlasanTetapHidup
1123985563151945728,GhifariAgil,2019-05-02 16:20:15,"RT @AlhaqMujahidin: Please dong ya, klo main2 ke hutan jangan kek gini, sumpah sedih lihatnya. Mbok ya dibawa lagi, nanti klo udah nemu tem…",#AlasanTetapHidup
1123985533229764609,playpatriciaa,2019-05-02 16:20:08,"RT @twitnya_jae: karena mati gak dapet gaji umr perbulan
#AlasanTetapHidup",#AlasanTetapHidup
1123985530092441600,AdittyaPratana,2019-05-02 16:20:07,#AlasanTetapHidup masih di kasih bernafas,#AlasanTetapHidup
1123985511771779079,TissuGalon,2019-05-02 16:20:03,"PAHIT !! PAHIT !!

ANJIRR LAH
#AlasanTetapHidup",#AlasanTetapHidup
1123985354284048385,keydrez,2019-05-02 16:19:25,Blm meninggal 😁😁#AlasanTetapHidup,#AlasanTetapHidup
1123985347682107401,sifadilw41,2019-05-02 16:19:24,"Selain aku gagal menggapai cita-cita,aku juga gagal dalam merebut hatimu 
#AlasanTetapHidup",#AlasanTetapHidup
1123985302689857537,mahmudbeny,2019-05-02 16:19:13,RT @fikrihairularif: #AlasanTetapHidup karena masih kuat menerima kenyataan :( https://t.co/tyKpjJEn53,#AlasanTetapHidup
1123985272922939396,playpatriciaa,2019-05-02 16:19:06,RT @enimaryam5: #AlasanTetapHidup belum belanja tanpa mikir harga.,#AlasanTetapHidup
1123985247975215106,PersonUnknown96,2019-05-02 16:19:00,#AlasanTetapHidup gua tidak mau mati meski dunia udah kiamat,#AlasanTetapHidup
1123985154022805504,playpatriciaa,2019-05-02 16:18:38,RT @Setanjin1: Sebenarnya udah gak ada #AlasanTetapHidup,#AlasanTetapHidup
1123985067351728134,mhsiio_,2019-05-02 16:18:17,#AlasanTetapHidup ....... Kalau mati juga nggak ada yg inget...,#AlasanTetapHidup
1123985060003295233,najati_rinanda,2019-05-02 16:18:15,@ScotchandSoba_ #AlasanTetapHidup Masih ada orang yang harus aku bahagiain sama masih banyak hutang yang belum aku… https://t.co/qH6OKcJMMg,#AlasanTetapHidup
1123985053250400257,DueJr5,2019-05-02 16:18:13,RT @fikrihairularif: #AlasanTetapHidup karena masih kuat menerima kenyataan :( https://t.co/tyKpjJEn53,#AlasanTetapHidup
1123985016407625728,kitatemenanajay,2019-05-02 16:18:05,"RT @adinalatte: #AlasanTetapHidup because ""Life is the art of drawing without an eraser""",#AlasanTetapHidup
1123984996421853184,bangdani1993,2019-05-02 16:18:00,#AlasanTetapHidup mamah mamah mamah 😘,#AlasanTetapHidup
1123984953333702657,noobmaster69_,2019-05-02 16:17:50,"#AlasanTetapHidup

-mom would be sad
-noone feeds the cat
-didnt have the courage to end it https://t.co/fImEnK7cLn",#AlasanTetapHidup
1123984952813654016,fahmiRabubakar,2019-05-02 16:17:50,Mencari tempat pulang #AlasanTetapHidup,#AlasanTetapHidup
1123984943019974657,septianekaw2,2019-05-02 16:17:47,#AlasanTetapHidup masih punya orang yang di sayang,#AlasanTetapHidup
1123984930986496000,kitatemenanajay,2019-05-02 16:17:44,RT @deogratias28: #AlasanTetapHidup I'm just too afraid to kill myself because i am afraid of death. I am afraid if i die i can't see my pa…,#AlasanTetapHidup
1123984870894653443,ngasdem_69,2019-05-02 16:17:30,RT @fdrksptn: #AlasanTetapHidup karena dia menguatkanku ketika rapuh https://t.co/jXJ6UfNroG,#AlasanTetapHidup
1123984816721092611,fauzanbamasry,2019-05-02 16:17:17,"Karna Allah memberikan kesempatan kepadaku agar bisa berubah lebih baik lagi ..
#AlasanTetapHidup",#AlasanTetapHidup
1123984693781774342,sakdiyahhhhh,2019-05-02 16:16:48,"#AlasanTetapHidup
Karna belum siap aja sma siksa kubur ...",#AlasanTetapHidup
1123984646004465664,DiniPutriIntan9,2019-05-02 16:16:36,"RT @AcehGarisLucu: #AlasanTetapHidup ""Bodoh itu mengetahui kebenaran, melihat kebenaran, tapi masih percaya dengan kebohongan.""

#BucinWowo…",#AlasanTetapHidup
1123984616426213380,tansridana,2019-05-02 16:16:29,"RT @destialo: @ScotchandSoba_ My parents. Kalo aku gabisa bertahan utk diriku sendiri, at least I should consider my parents to be my reaso…",#AlasanTetapHidup
1123984559849254914,ceyeehehehe,2019-05-02 16:16:16,RT @bedebah1945: nih ada yang ngambek pakek bikin #AlasanTetapHidup https://t.co/S8ac1AgYK0,#AlasanTetapHidup
1123984550059749379,maruwoto,2019-05-02 16:16:14,#AlasanTetapHidup kamiboku,#AlasanTetapHidup
1123984471886376967,terserahsisca,2019-05-02 16:15:55,"Sedih rasanya, apa yg kita usahakan agar tetap hidup harus ada org lain yg mematahkan, bahkan dilakukan oleh orang… https://t.co/6tRqqjvdL2",#AlasanTetapHidup
1123984469252292608,poskupangcom,2019-05-02 16:15:54,"Ustadz Yusuf Mansur Difitnah Lagi, Kali Ini Soal People Power dan Seruan Jihad Bela Capres https://t.co/5RM6P8uHJ5… https://t.co/o0YdTzfeEV",#AlasanTetapHidup
1123984447706206209,maulidyahhuda,2019-05-02 16:15:49,"RT @sasambats: #AlasanTetapHidup
Meyakini dan percaya.
.
Bahwa.
.
Hari esok.
.
Adalah sebuah hadiah.
.
Yg lebih baik dari hari ini..
.
Teta…",#AlasanTetapHidup
1123984447051898881,playpatriciaa,2019-05-02 16:15:49,RT @DickiFadhlilah: #AlasanTetapHidup Nunggu read wa dari kamu:'(,#AlasanTetapHidup
1123984416618033154,indahnyaku,2019-05-02 16:15:42,#AlasanTetapHidup karena belum mati,#AlasanTetapHidup
1123984415300960256,Imkatooo,2019-05-02 16:15:41,"Belum balas dendam.
#AlasanTetapHidup",#AlasanTetapHidup
1123984383818465282,frilia_yesha,2019-05-02 16:15:34,#AlasanTetapHidup karena Allah SWT belum menyuruh malaikat Izrail untuk mencabut nyawaku.,#AlasanTetapHidup
1123984370744868865,Nannaaa_,2019-05-02 16:15:31,"RT @sasambats: #AlasanTetapHidup
Meyakini dan percaya.
.
Bahwa.
.
Hari esok.
.
Adalah sebuah hadiah.
.
Yg lebih baik dari hari ini..
.
Teta…",#AlasanTetapHidup
1123984359579639808,Dede__Ganteng,2019-05-02 16:15:28,"RT @sasambats: #AlasanTetapHidup
Meyakini dan percaya.
.
Bahwa.
.
Hari esok.
.
Adalah sebuah hadiah.
.
Yg lebih baik dari hari ini..
.
Teta…",#AlasanTetapHidup
1123984248044699650,semizumi16,2019-05-02 16:15:02,"#AlasanTetapHidup, karena masih hidup :D",#AlasanTetapHidup
1123984245213601795,shersheraa,2019-05-02 16:15:01,"@ScotchandSoba_ #AlasanTetapHidup karena walaupun papah mamah pisah, mereka tetap ingin anaknya bahagia dan merasak… https://t.co/b0bwPp3Fea",#AlasanTetapHidup
1123984213328441344,iyasimam,2019-05-02 16:14:53,#AlasanTetapHidup Biar bisa nulis tren #SemogaPuasaTahunIni ...wkwkwk,#AlasanTetapHidup
1123984167346298885,syugamaihasben,2019-05-02 16:14:42,"RT @sasambats: #AlasanTetapHidup
Meyakini dan percaya.
.
Bahwa.
.
Hari esok.
.
Adalah sebuah hadiah.
.
Yg lebih baik dari hari ini..
.
Teta…",#AlasanTetapHidup
1123984165609910273,Bgmun2,2019-05-02 16:14:42,"Tak semua bisa menerima 
#AlasanTetapHidup https://t.co/PT5KtPe0Wl",#AlasanTetapHidup
1123984072097837056,playpatriciaa,2019-05-02 16:14:20,"RT @yogaafnd: #AlasanTetapHidup
Nunggu ada berita ""masih ingat atta halilintar ? Begini nasibnya sekarang no 4 mencengangkan.",#AlasanTetapHidup
1123984066968195072,bucyncogan,2019-05-02 16:14:18,"#AlasanTetapHidup ? Idk, sejujurnya gue udah gak tau alasan gue buka mata disetiap paginya",#AlasanTetapHidup
1123984048848822273,donaldbebeb,2019-05-02 16:14:14,"#AlasanTetapHidup hidup untuk mati dan akan hidup kembali.
Buat apa mati jika akan hidup kembali.
Nikmatilah hidupm… https://t.co/63iJkSkEYq",#AlasanTetapHidup
1123983981098278912,dinoalfredo20,2019-05-02 16:13:58,#AlasanTetapHidup https://t.co/PcdJmNRXvq,#AlasanTetapHidup
1123983959187230721,gregorius_lando,2019-05-02 16:13:53,karena mati belum tentu enak #AlasanTetapHidup,#AlasanTetapHidup
1123983945404690437,pertjuma,2019-05-02 16:13:49,#AlasanTetapHidup karna gw belom siap jd jasad,#AlasanTetapHidup
1123983926182252549,iamsaaputra,2019-05-02 16:13:45,"RT @AlhaqMujahidin: Please dong ya, klo main2 ke hutan jangan kek gini, sumpah sedih lihatnya. Mbok ya dibawa lagi, nanti klo udah nemu tem…",#AlasanTetapHidup
1123983926018674690,vickynugraha11,2019-05-02 16:13:45,Karena manusia seperti saya hanya ada 1 #AlasanTetapHidup,#AlasanTetapHidup
1123983890413170688,INEFFABLE_SH,2019-05-02 16:13:36,#AlasanTetapHidup karena IBU and EXO,#AlasanTetapHidup
1123983881663864840,Muf_id45,2019-05-02 16:13:34,RT @rizilnigrihi: #AlasanTetapHidup gagal COD sama Malaikat Izrail 😣 https://t.co/lsw0joXXSZ,#AlasanTetapHidup
1123983870276374530,DoniDonigpmania,2019-05-02 16:13:31,"RT @krsnrynfrdn: Aku gak punya kesedihan untuk di ceritain ke kamu, gak punya kebahagiaan untuk dibagikan sama kamu.
Aku cuma punya selemba…",#AlasanTetapHidup
1123983820913565700,faiz_valenza,2019-05-02 16:13:20,Kasian yg belum pernah jadi pasangan saya 🤙🏽 #AlasanTetapHidup,#AlasanTetapHidup
1123983759118938113,AcehGarisLucu,2019-05-02 16:13:05,"#AlasanTetapHidup ""Bodoh itu mengetahui kebenaran, melihat kebenaran, tapi masih percaya dengan kebohongan.""… https://t.co/zzfIOfjRQe",#AlasanTetapHidup
1123983653099511810,tamaraishaq,2019-05-02 16:12:40,RT @16u_t12i: #AlasanTetapHidup them💙 https://t.co/Jc1dwjnI5T,#AlasanTetapHidup
1123983625060532224,alifputria,2019-05-02 16:12:33,"Orang tua, masa depan. #AlasanTetapHidup",#AlasanTetapHidup
1123983618974658561,sadamhaidir,2019-05-02 16:12:32,Tak ada #AlasanTetapHidup,#AlasanTetapHidup
1123983612913881094,riyanimay,2019-05-02 16:12:30,"The people who truly love me, including my own self :) #AlasanTetapHidup",#AlasanTetapHidup
1123983594811162627,maymunahaz,2019-05-02 16:12:26,#AlasanTetapHidup karena kamu masih ada di bumi,#AlasanTetapHidup
1123983589245444097,yantnr,2019-05-02 16:12:24,#AlasanTetapHidup adalah karena sampai saat ini belum mati.,#AlasanTetapHidup
1123983554583699459,milazura,2019-05-02 16:12:16,"RT @vipeaceful__: Reading so many tweets in #AlasanTetapHidup makes me thinking of what my reason is..
I’m the type of “let it flow” person…",#AlasanTetapHidup
1123983470533935105,milazura,2019-05-02 16:11:56,RT @oom_gondlong: Allah. because God has given us the opportunity to become the best human being according to Qudrah #AlasanTetapHidup,#AlasanTetapHidup
1123983464783654912,ShabrinaHanny,2019-05-02 16:11:55,"#AlasanTetapHidup

banyak hal yang belum tercapai, yaitu membahagiakan orang tua,
termasuk kamu, eaakk 😆😆",#AlasanTetapHidup
1123983434039418880,tutituitt,2019-05-02 16:11:47,#AlasanTetapHidup karena emak belum naek haji🙏🏻,#AlasanTetapHidup
1123983429018836999,destialo,2019-05-02 16:11:46,"@ScotchandSoba_ My parents. Kalo aku gabisa bertahan utk diriku sendiri, at least I should consider my parents to b… https://t.co/6gT9mIL49u",#AlasanTetapHidup
1123983427752091649,maymunahaz,2019-05-02 16:11:46,#AlasanTetapHidup malaikat belum nyabut nyawa gue,#AlasanTetapHidup
1123983422727380993,bedebah1945,2019-05-02 16:11:45,nih ada yang ngambek pakek bikin #AlasanTetapHidup https://t.co/S8ac1AgYK0,#AlasanTetapHidup
1123983411817926658,16u_t12i,2019-05-02 16:11:42,#AlasanTetapHidup them💙 https://t.co/Jc1dwjnI5T,#AlasanTetapHidup
1123983400367529984,melliyana_memey,2019-05-02 16:11:39,#AlasanTetapHidup bikin dodongkal blm simetris bentuknya,#AlasanTetapHidup
1123983372022439942,Asmiyuliani1,2019-05-02 16:11:33,"#AlasanTetapHidup

-Krna blum mati
-ingin kjr pndidikan tros sukses trus bhgiain ortu tros nikah dan berkembang bia… https://t.co/5CB8QVvFFg",#AlasanTetapHidup
1123983355610062848,milazura,2019-05-02 16:11:29,RT @rowthless: @ScotchandSoba_ All this time I'm spending my whole life feeling worthless af. So I want to give hope to myself that I am wo…,#AlasanTetapHidup
1123983342288941058,FayQuinn,2019-05-02 16:11:26,#AlasanTetapHidup mereka 😘 https://t.co/z2NMCiSyQR,#AlasanTetapHidup
1123983297011384326,Aaaawal_,2019-05-02 16:11:15,"#AlasanTetapHidup karena belum mati.
Banyak utang.
Belum kawin.
Belum wisuda.
Belum kaya raya.
Belum pernah liat ua… https://t.co/0zFcdcKjOK",#AlasanTetapHidup
